Unnamed: 0,drug_a_name,drug_b_name,cell,synergy,drug1_db,drug2_db
5-FU_ZOLINZA_ZR751,5-FU,ZOLINZA,ZR751,-20.67751276,DB00544,DB02546
ABT-888_GELDANAMYCIN_A2058,ABT-888,GELDANAMYCIN,A2058,22.66972082,DB07232,DB02424
ABT-888_GELDANAMYCIN_A2780,ABT-888,GELDANAMYCIN,A2780,11.09323155,DB07232,DB02424
ABT-888_GELDANAMYCIN_A375,ABT-888,GELDANAMYCIN,A375,11.68003927,DB07232,DB02424
ABT-888_GELDANAMYCIN_CAOV3,ABT-888,GELDANAMYCIN,CAOV3,16.7029633,DB07232,DB02424
ABT-888_GELDANAMYCIN_DLD1,ABT-888,GELDANAMYCIN,DLD1,3.978183476,DB07232,DB02424
ABT-888_GELDANAMYCIN_ES2,ABT-888,GELDANAMYCIN,ES2,0.337882732,DB07232,DB02424
ABT-888_GELDANAMYCIN_HCT116,ABT-888,GELDANAMYCIN,HCT116,22.97216302,DB07232,DB02424
ABT-888_GELDANAMYCIN_HT144,ABT-888,GELDANAMYCIN,HT144,2.985761376,DB07232,DB02424
ABT-888_GELDANAMYCIN_HT29,ABT-888,GELDANAMYCIN,HT29,-4.782981467,DB07232,DB02424
ABT-888_GELDANAMYCIN_KPL1,ABT-888,GELDANAMYCIN,KPL1,15.32356048,DB07232,DB02424
ABT-888_GELDANAMYCIN_LOVO,ABT-888,GELDANAMYCIN,LOVO,13.06813937,DB07232,DB02424
ABT-888_GELDANAMYCIN_MDAMB436,ABT-888,GELDANAMYCIN,MDAMB436,17.35034091,DB07232,DB02424
ABT-888_GELDANAMYCIN_NCIH1650,ABT-888,GELDANAMYCIN,NCIH1650,-5.261806453,DB07232,DB02424
ABT-888_GELDANAMYCIN_NCIH2122,ABT-888,GELDANAMYCIN,NCIH2122,6.877978069,DB07232,DB02424
ABT-888_GELDANAMYCIN_NCIH23,ABT-888,GELDANAMYCIN,NCIH23,-6.233105646,DB07232,DB02424
ABT-888_GELDANAMYCIN_NCIH460,ABT-888,GELDANAMYCIN,NCIH460,-2.126961774,DB07232,DB02424
ABT-888_GELDANAMYCIN_NCIH520,ABT-888,GELDANAMYCIN,NCIH520,-1.957498827,DB07232,DB02424
ABT-888_GELDANAMYCIN_OV90,ABT-888,GELDANAMYCIN,OV90,-8.587738631,DB07232,DB02424
ABT-888_GELDANAMYCIN_RKO,ABT-888,GELDANAMYCIN,RKO,33.83147768,DB07232,DB02424
ABT-888_GELDANAMYCIN_RPMI7951,ABT-888,GELDANAMYCIN,RPMI7951,0.646568958,DB07232,DB02424
ABT-888_GELDANAMYCIN_SKMEL30,ABT-888,GELDANAMYCIN,SKMEL30,30.34189343,DB07232,DB02424
ABT-888_GELDANAMYCIN_SKMES1,ABT-888,GELDANAMYCIN,SKMES1,7.808516678,DB07232,DB02424
ABT-888_GELDANAMYCIN_SKOV3,ABT-888,GELDANAMYCIN,SKOV3,-10.74656256,DB07232,DB02424
ABT-888_GELDANAMYCIN_SW620,ABT-888,GELDANAMYCIN,SW620,-15.0026455,DB07232,DB02424
ABT-888_GELDANAMYCIN_SW837,ABT-888,GELDANAMYCIN,SW837,6.088914754,DB07232,DB02424
ABT-888_GELDANAMYCIN_T47D,ABT-888,GELDANAMYCIN,T47D,-27.25381749,DB07232,DB02424
ABT-888_GELDANAMYCIN_UACC62,ABT-888,GELDANAMYCIN,UACC62,4.172844076,DB07232,DB02424
ABT-888_GELDANAMYCIN_VCAP,ABT-888,GELDANAMYCIN,VCAP,10.28090348,DB07232,DB02424
ABT-888_GELDANAMYCIN_ZR751,ABT-888,GELDANAMYCIN,ZR751,-17.08015794,DB07232,DB02424
ABT-888_SN-38_A2058,ABT-888,SN-38,A2058,37.19755244,DB07232,DB05482
ABT-888_SN-38_A2780,ABT-888,SN-38,A2780,27.44316256,DB07232,DB05482
ABT-888_SN-38_A375,ABT-888,SN-38,A375,29.45915958,DB07232,DB05482
ABT-888_SN-38_CAOV3,ABT-888,SN-38,CAOV3,41.82261363,DB07232,DB05482
ABT-888_SN-38_DLD1,ABT-888,SN-38,DLD1,8.203345162,DB07232,DB05482
ABT-888_SN-38_ES2,ABT-888,SN-38,ES2,4.098810775,DB07232,DB05482
ABT-888_SN-38_HCT116,ABT-888,SN-38,HCT116,23.42591491,DB07232,DB05482
ABT-888_SN-38_HT144,ABT-888,SN-38,HT144,8.14545575,DB07232,DB05482
ABT-888_SN-38_HT29,ABT-888,SN-38,HT29,9.5417494,DB07232,DB05482
ABT-888_SN-38_KPL1,ABT-888,SN-38,KPL1,8.552068416,DB07232,DB05482
ABT-888_SN-38_LOVO,ABT-888,SN-38,LOVO,-6.582623677,DB07232,DB05482
ABT-888_SN-38_MDAMB436,ABT-888,SN-38,MDAMB436,18.2214475,DB07232,DB05482
ABT-888_SN-38_NCIH1650,ABT-888,SN-38,NCIH1650,4.188074545,DB07232,DB05482
ABT-888_SN-38_NCIH2122,ABT-888,SN-38,NCIH2122,21.39044581,DB07232,DB05482
ABT-888_SN-38_NCIH23,ABT-888,SN-38,NCIH23,16.48392844,DB07232,DB05482
ABT-888_SN-38_NCIH460,ABT-888,SN-38,NCIH460,22.60303623,DB07232,DB05482
ABT-888_SN-38_NCIH520,ABT-888,SN-38,NCIH520,12.92903881,DB07232,DB05482
ABT-888_SN-38_OV90,ABT-888,SN-38,OV90,19.59451994,DB07232,DB05482
ABT-888_SN-38_RKO,ABT-888,SN-38,RKO,30.53249026,DB07232,DB05482
ABT-888_SN-38_RPMI7951,ABT-888,SN-38,RPMI7951,23.87063157,DB07232,DB05482
ABT-888_SN-38_SKMEL30,ABT-888,SN-38,SKMEL30,29.65052395,DB07232,DB05482
ABT-888_SN-38_SKMES1,ABT-888,SN-38,SKMES1,20.08675206,DB07232,DB05482
ABT-888_SN-38_SKOV3,ABT-888,SN-38,SKOV3,6.263746217,DB07232,DB05482
ABT-888_SN-38_SW620,ABT-888,SN-38,SW620,17.8852224,DB07232,DB05482
ABT-888_SN-38_SW837,ABT-888,SN-38,SW837,7.044315501,DB07232,DB05482
ABT-888_SN-38_T47D,ABT-888,SN-38,T47D,39.83231175,DB07232,DB05482
ABT-888_SN-38_UACC62,ABT-888,SN-38,UACC62,24.96544956,DB07232,DB05482
ABT-888_SN-38_VCAP,ABT-888,SN-38,VCAP,-8.532292059,DB07232,DB05482
ABT-888_SN-38_ZR751,ABT-888,SN-38,ZR751,-12.24364896,DB07232,DB05482
ABT-888_SORAFENIB_A2058,ABT-888,SORAFENIB,A2058,36.19616521,DB07232,DB00398
ABT-888_SORAFENIB_A2780,ABT-888,SORAFENIB,A2780,8.258155148,DB07232,DB00398
ABT-888_SORAFENIB_A375,ABT-888,SORAFENIB,A375,16.66954556,DB07232,DB00398
ABT-888_SORAFENIB_CAOV3,ABT-888,SORAFENIB,CAOV3,-2.172723037,DB07232,DB00398
ABT-888_SORAFENIB_DLD1,ABT-888,SORAFENIB,DLD1,12.05900768,DB07232,DB00398
ABT-888_SORAFENIB_ES2,ABT-888,SORAFENIB,ES2,7.062098273,DB07232,DB00398
ABT-888_SORAFENIB_HCT116,ABT-888,SORAFENIB,HCT116,11.83303853,DB07232,DB00398
ABT-888_SORAFENIB_HT144,ABT-888,SORAFENIB,HT144,10.74108755,DB07232,DB00398
ABT-888_SORAFENIB_HT29,ABT-888,SORAFENIB,HT29,3.777313148,DB07232,DB00398
ABT-888_SORAFENIB_KPL1,ABT-888,SORAFENIB,KPL1,4.111858838,DB07232,DB00398
ABT-888_SORAFENIB_LOVO,ABT-888,SORAFENIB,LOVO,2.735996957,DB07232,DB00398
ABT-888_SORAFENIB_MDAMB436,ABT-888,SORAFENIB,MDAMB436,-0.60226086,DB07232,DB00398
ABT-888_SORAFENIB_NCIH1650,ABT-888,SORAFENIB,NCIH1650,0.051559908,DB07232,DB00398
ABT-888_SORAFENIB_NCIH2122,ABT-888,SORAFENIB,NCIH2122,16.50221722,DB07232,DB00398
ABT-888_SORAFENIB_NCIH23,ABT-888,SORAFENIB,NCIH23,13.68925526,DB07232,DB00398
ABT-888_SORAFENIB_NCIH460,ABT-888,SORAFENIB,NCIH460,11.61299788,DB07232,DB00398
ABT-888_SORAFENIB_NCIH520,ABT-888,SORAFENIB,NCIH520,13.6574206,DB07232,DB00398
ABT-888_SORAFENIB_OV90,ABT-888,SORAFENIB,OV90,5.776490661,DB07232,DB00398
ABT-888_SORAFENIB_RKO,ABT-888,SORAFENIB,RKO,24.38215762,DB07232,DB00398
ABT-888_SORAFENIB_RPMI7951,ABT-888,SORAFENIB,RPMI7951,10.40454585,DB07232,DB00398
ABT-888_SORAFENIB_SKMEL30,ABT-888,SORAFENIB,SKMEL30,5.7759517,DB07232,DB00398
ABT-888_SORAFENIB_SKMES1,ABT-888,SORAFENIB,SKMES1,17.41794704,DB07232,DB00398
ABT-888_SORAFENIB_SKOV3,ABT-888,SORAFENIB,SKOV3,14.06439559,DB07232,DB00398
ABT-888_SORAFENIB_SW620,ABT-888,SORAFENIB,SW620,15.89637086,DB07232,DB00398
ABT-888_SORAFENIB_SW837,ABT-888,SORAFENIB,SW837,5.935988799,DB07232,DB00398
ABT-888_SORAFENIB_T47D,ABT-888,SORAFENIB,T47D,13.26383871,DB07232,DB00398
ABT-888_SORAFENIB_UACC62,ABT-888,SORAFENIB,UACC62,17.27990593,DB07232,DB00398
ABT-888_SORAFENIB_VCAP,ABT-888,SORAFENIB,VCAP,7.804424433,DB07232,DB00398
ABT-888_SORAFENIB_ZR751,ABT-888,SORAFENIB,ZR751,-4.469226553,DB07232,DB00398
ABT-888_TOPOTECAN_A2058,ABT-888,TOPOTECAN,A2058,-1.187531198,DB07232,DB01030
ABT-888_TOPOTECAN_A2780,ABT-888,TOPOTECAN,A2780,11.86213265,DB07232,DB01030
ABT-888_TOPOTECAN_A375,ABT-888,TOPOTECAN,A375,-30.05242132,DB07232,DB01030
ABT-888_TOPOTECAN_CAOV3,ABT-888,TOPOTECAN,CAOV3,3.218307642,DB07232,DB01030
ABT-888_TOPOTECAN_DLD1,ABT-888,TOPOTECAN,DLD1,-10.96641065,DB07232,DB01030
ABT-888_TOPOTECAN_ES2,ABT-888,TOPOTECAN,ES2,-15.16316218,DB07232,DB01030
ABT-888_TOPOTECAN_HCT116,ABT-888,TOPOTECAN,HCT116,-5.778504579,DB07232,DB01030
ABT-888_TOPOTECAN_HT144,ABT-888,TOPOTECAN,HT144,-12.71817083,DB07232,DB01030
ABT-888_TOPOTECAN_HT29,ABT-888,TOPOTECAN,HT29,-13.74201482,DB07232,DB01030
ABT-888_TOPOTECAN_KPL1,ABT-888,TOPOTECAN,KPL1,9.915244986,DB07232,DB01030
ABT-888_TOPOTECAN_LOVO,ABT-888,TOPOTECAN,LOVO,-20.57774761,DB07232,DB01030
ABT-888_TOPOTECAN_MDAMB436,ABT-888,TOPOTECAN,MDAMB436,0.824337474,DB07232,DB01030
ABT-888_TOPOTECAN_NCIH1650,ABT-888,TOPOTECAN,NCIH1650,-16.28525243,DB07232,DB01030
ABT-888_TOPOTECAN_NCIH2122,ABT-888,TOPOTECAN,NCIH2122,-5.01979887,DB07232,DB01030
ABT-888_TOPOTECAN_NCIH23,ABT-888,TOPOTECAN,NCIH23,-13.17469848,DB07232,DB01030
ABT-888_TOPOTECAN_NCIH460,ABT-888,TOPOTECAN,NCIH460,-35.55824357,DB07232,DB01030
ABT-888_TOPOTECAN_NCIH520,ABT-888,TOPOTECAN,NCIH520,-3.088285265,DB07232,DB01030
ABT-888_TOPOTECAN_OV90,ABT-888,TOPOTECAN,OV90,-8.185136381,DB07232,DB01030
ABT-888_TOPOTECAN_RKO,ABT-888,TOPOTECAN,RKO,-12.44712596,DB07232,DB01030
ABT-888_TOPOTECAN_RPMI7951,ABT-888,TOPOTECAN,RPMI7951,-2.173326235,DB07232,DB01030
ABT-888_TOPOTECAN_SKMEL30,ABT-888,TOPOTECAN,SKMEL30,-7.161263697,DB07232,DB01030
ABT-888_TOPOTECAN_SKMES1,ABT-888,TOPOTECAN,SKMES1,-17.67508406,DB07232,DB01030
ABT-888_TOPOTECAN_SKOV3,ABT-888,TOPOTECAN,SKOV3,-9.215505679,DB07232,DB01030
ABT-888_TOPOTECAN_SW620,ABT-888,TOPOTECAN,SW620,2.557559841,DB07232,DB01030
ABT-888_TOPOTECAN_SW837,ABT-888,TOPOTECAN,SW837,-13.77537319,DB07232,DB01030
ABT-888_TOPOTECAN_T47D,ABT-888,TOPOTECAN,T47D,10.2752314,DB07232,DB01030
ABT-888_TOPOTECAN_UACC62,ABT-888,TOPOTECAN,UACC62,-5.778245151,DB07232,DB01030
ABT-888_TOPOTECAN_VCAP,ABT-888,TOPOTECAN,VCAP,-16.73042364,DB07232,DB01030
ABT-888_TOPOTECAN_ZR751,ABT-888,TOPOTECAN,ZR751,-3.791271445,DB07232,DB01030
BORTEZOMIB_ABT-888_A2058,BORTEZOMIB,ABT-888,A2058,7.23794769,DB00188,DB07232
BORTEZOMIB_ABT-888_A2780,BORTEZOMIB,ABT-888,A2780,-7.797682304,DB00188,DB07232
BORTEZOMIB_ABT-888_A375,BORTEZOMIB,ABT-888,A375,15.1176728,DB00188,DB07232
BORTEZOMIB_ABT-888_CAOV3,BORTEZOMIB,ABT-888,CAOV3,28.91084263,DB00188,DB07232
BORTEZOMIB_ABT-888_DLD1,BORTEZOMIB,ABT-888,DLD1,9.165916843,DB00188,DB07232
BORTEZOMIB_ABT-888_ES2,BORTEZOMIB,ABT-888,ES2,-2.230632319,DB00188,DB07232
BORTEZOMIB_ABT-888_HCT116,BORTEZOMIB,ABT-888,HCT116,7.320155847,DB00188,DB07232
BORTEZOMIB_ABT-888_HT144,BORTEZOMIB,ABT-888,HT144,-2.168953777,DB00188,DB07232
BORTEZOMIB_ABT-888_HT29,BORTEZOMIB,ABT-888,HT29,-15.42171027,DB00188,DB07232
BORTEZOMIB_ABT-888_KPL1,BORTEZOMIB,ABT-888,KPL1,19.04739794,DB00188,DB07232
BORTEZOMIB_ABT-888_LOVO,BORTEZOMIB,ABT-888,LOVO,1.040175706,DB00188,DB07232
BORTEZOMIB_ABT-888_MDAMB436,BORTEZOMIB,ABT-888,MDAMB436,2.841427648,DB00188,DB07232
BORTEZOMIB_ABT-888_NCIH1650,BORTEZOMIB,ABT-888,NCIH1650,-11.33553539,DB00188,DB07232
BORTEZOMIB_ABT-888_NCIH2122,BORTEZOMIB,ABT-888,NCIH2122,15.89472332,DB00188,DB07232
BORTEZOMIB_ABT-888_NCIH23,BORTEZOMIB,ABT-888,NCIH23,-1.349348796,DB00188,DB07232
BORTEZOMIB_ABT-888_NCIH460,BORTEZOMIB,ABT-888,NCIH460,8.981162136,DB00188,DB07232
BORTEZOMIB_ABT-888_NCIH520,BORTEZOMIB,ABT-888,NCIH520,-21.12397099,DB00188,DB07232
BORTEZOMIB_ABT-888_OV90,BORTEZOMIB,ABT-888,OV90,5.606347083,DB00188,DB07232
BORTEZOMIB_ABT-888_RKO,BORTEZOMIB,ABT-888,RKO,9.845917157,DB00188,DB07232
BORTEZOMIB_ABT-888_RPMI7951,BORTEZOMIB,ABT-888,RPMI7951,2.286421393,DB00188,DB07232
BORTEZOMIB_ABT-888_SKMEL30,BORTEZOMIB,ABT-888,SKMEL30,-0.891900965,DB00188,DB07232
BORTEZOMIB_ABT-888_SKMES1,BORTEZOMIB,ABT-888,SKMES1,-8.558738198,DB00188,DB07232
BORTEZOMIB_ABT-888_SKOV3,BORTEZOMIB,ABT-888,SKOV3,0.855119157,DB00188,DB07232
BORTEZOMIB_ABT-888_SW620,BORTEZOMIB,ABT-888,SW620,6.598887998,DB00188,DB07232
BORTEZOMIB_ABT-888_SW837,BORTEZOMIB,ABT-888,SW837,-11.22651581,DB00188,DB07232
BORTEZOMIB_ABT-888_T47D,BORTEZOMIB,ABT-888,T47D,-18.76073137,DB00188,DB07232
BORTEZOMIB_ABT-888_UACC62,BORTEZOMIB,ABT-888,UACC62,-7.514837482,DB00188,DB07232
BORTEZOMIB_ABT-888_VCAP,BORTEZOMIB,ABT-888,VCAP,3.072618197,DB00188,DB07232
BORTEZOMIB_ABT-888_ZR751,BORTEZOMIB,ABT-888,ZR751,-21.03920298,DB00188,DB07232
BORTEZOMIB_DASATINIB_A2058,BORTEZOMIB,DASATINIB,A2058,21.6596544,DB00188,DB01254
BORTEZOMIB_DASATINIB_A2780,BORTEZOMIB,DASATINIB,A2780,27.35302788,DB00188,DB01254
BORTEZOMIB_DASATINIB_A375,BORTEZOMIB,DASATINIB,A375,24.4102755,DB00188,DB01254
BORTEZOMIB_DASATINIB_CAOV3,BORTEZOMIB,DASATINIB,CAOV3,-2.12586358,DB00188,DB01254
BORTEZOMIB_DASATINIB_DLD1,BORTEZOMIB,DASATINIB,DLD1,13.46373328,DB00188,DB01254
BORTEZOMIB_DASATINIB_ES2,BORTEZOMIB,DASATINIB,ES2,4.351803643,DB00188,DB01254
BORTEZOMIB_DASATINIB_HCT116,BORTEZOMIB,DASATINIB,HCT116,-9.217891277,DB00188,DB01254
BORTEZOMIB_DASATINIB_HT144,BORTEZOMIB,DASATINIB,HT144,-13.58574463,DB00188,DB01254
BORTEZOMIB_DASATINIB_HT29,BORTEZOMIB,DASATINIB,HT29,-4.76018466,DB00188,DB01254
BORTEZOMIB_DASATINIB_KPL1,BORTEZOMIB,DASATINIB,KPL1,28.20252476,DB00188,DB01254
BORTEZOMIB_DASATINIB_LOVO,BORTEZOMIB,DASATINIB,LOVO,38.26264078,DB00188,DB01254
BORTEZOMIB_DASATINIB_MDAMB436,BORTEZOMIB,DASATINIB,MDAMB436,9.452060079,DB00188,DB01254
BORTEZOMIB_DASATINIB_NCIH1650,BORTEZOMIB,DASATINIB,NCIH1650,-4.792095598,DB00188,DB01254
BORTEZOMIB_DASATINIB_NCIH2122,BORTEZOMIB,DASATINIB,NCIH2122,-44.78519575,DB00188,DB01254
BORTEZOMIB_DASATINIB_NCIH23,BORTEZOMIB,DASATINIB,NCIH23,-203.7000358,DB00188,DB01254
BORTEZOMIB_DASATINIB_NCIH460,BORTEZOMIB,DASATINIB,NCIH460,36.82935113,DB00188,DB01254
BORTEZOMIB_DASATINIB_NCIH520,BORTEZOMIB,DASATINIB,NCIH520,-2.926807633,DB00188,DB01254
BORTEZOMIB_DASATINIB_OV90,BORTEZOMIB,DASATINIB,OV90,-12.67982596,DB00188,DB01254
BORTEZOMIB_DASATINIB_RKO,BORTEZOMIB,DASATINIB,RKO,8.023336153,DB00188,DB01254
BORTEZOMIB_DASATINIB_RPMI7951,BORTEZOMIB,DASATINIB,RPMI7951,0.375050682,DB00188,DB01254
BORTEZOMIB_DASATINIB_SKMEL30,BORTEZOMIB,DASATINIB,SKMEL30,-11.63233672,DB00188,DB01254
BORTEZOMIB_DASATINIB_SKMES1,BORTEZOMIB,DASATINIB,SKMES1,-10.15485192,DB00188,DB01254
BORTEZOMIB_DASATINIB_SKOV3,BORTEZOMIB,DASATINIB,SKOV3,-16.71126553,DB00188,DB01254
BORTEZOMIB_DASATINIB_SW620,BORTEZOMIB,DASATINIB,SW620,20.41344681,DB00188,DB01254
BORTEZOMIB_DASATINIB_SW837,BORTEZOMIB,DASATINIB,SW837,26.88470633,DB00188,DB01254
BORTEZOMIB_DASATINIB_T47D,BORTEZOMIB,DASATINIB,T47D,4.145651566,DB00188,DB01254
BORTEZOMIB_DASATINIB_UACC62,BORTEZOMIB,DASATINIB,UACC62,-4.79626446,DB00188,DB01254
BORTEZOMIB_DASATINIB_VCAP,BORTEZOMIB,DASATINIB,VCAP,-6.85515238,DB00188,DB01254
BORTEZOMIB_DASATINIB_ZR751,BORTEZOMIB,DASATINIB,ZR751,39.53908878,DB00188,DB01254
BORTEZOMIB_GELDANAMYCIN_A2058,BORTEZOMIB,GELDANAMYCIN,A2058,-12.34475241,DB00188,DB02424
BORTEZOMIB_GELDANAMYCIN_A2780,BORTEZOMIB,GELDANAMYCIN,A2780,-17.02476713,DB00188,DB02424
BORTEZOMIB_GELDANAMYCIN_A375,BORTEZOMIB,GELDANAMYCIN,A375,9.453486194,DB00188,DB02424
BORTEZOMIB_GELDANAMYCIN_CAOV3,BORTEZOMIB,GELDANAMYCIN,CAOV3,-20.85491468,DB00188,DB02424
BORTEZOMIB_GELDANAMYCIN_DLD1,BORTEZOMIB,GELDANAMYCIN,DLD1,-6.082900755,DB00188,DB02424
BORTEZOMIB_GELDANAMYCIN_ES2,BORTEZOMIB,GELDANAMYCIN,ES2,4.4190087,DB00188,DB02424
BORTEZOMIB_GELDANAMYCIN_HCT116,BORTEZOMIB,GELDANAMYCIN,HCT116,-4.008197312,DB00188,DB02424
BORTEZOMIB_GELDANAMYCIN_HT144,BORTEZOMIB,GELDANAMYCIN,HT144,-13.74556196,DB00188,DB02424
BORTEZOMIB_GELDANAMYCIN_HT29,BORTEZOMIB,GELDANAMYCIN,HT29,-30.91418954,DB00188,DB02424
BORTEZOMIB_GELDANAMYCIN_KPL1,BORTEZOMIB,GELDANAMYCIN,KPL1,-13.38945178,DB00188,DB02424
BORTEZOMIB_GELDANAMYCIN_LOVO,BORTEZOMIB,GELDANAMYCIN,LOVO,0.984737226,DB00188,DB02424
BORTEZOMIB_GELDANAMYCIN_MDAMB436,BORTEZOMIB,GELDANAMYCIN,MDAMB436,4.84516062,DB00188,DB02424
BORTEZOMIB_GELDANAMYCIN_NCIH1650,BORTEZOMIB,GELDANAMYCIN,NCIH1650,-35.69315773,DB00188,DB02424
BORTEZOMIB_GELDANAMYCIN_NCIH2122,BORTEZOMIB,GELDANAMYCIN,NCIH2122,-25.06318521,DB00188,DB02424
BORTEZOMIB_GELDANAMYCIN_NCIH23,BORTEZOMIB,GELDANAMYCIN,NCIH23,-41.08430335,DB00188,DB02424
BORTEZOMIB_GELDANAMYCIN_NCIH460,BORTEZOMIB,GELDANAMYCIN,NCIH460,-19.40727362,DB00188,DB02424
BORTEZOMIB_GELDANAMYCIN_NCIH520,BORTEZOMIB,GELDANAMYCIN,NCIH520,-56.43622674,DB00188,DB02424
BORTEZOMIB_GELDANAMYCIN_OV90,BORTEZOMIB,GELDANAMYCIN,OV90,-24.82392367,DB00188,DB02424
BORTEZOMIB_GELDANAMYCIN_RKO,BORTEZOMIB,GELDANAMYCIN,RKO,0.500453922,DB00188,DB02424
BORTEZOMIB_GELDANAMYCIN_RPMI7951,BORTEZOMIB,GELDANAMYCIN,RPMI7951,-8.300668844,DB00188,DB02424
BORTEZOMIB_GELDANAMYCIN_SKMEL30,BORTEZOMIB,GELDANAMYCIN,SKMEL30,-5.73759191,DB00188,DB02424
BORTEZOMIB_GELDANAMYCIN_SKMES1,BORTEZOMIB,GELDANAMYCIN,SKMES1,-35.14950673,DB00188,DB02424
BORTEZOMIB_GELDANAMYCIN_SKOV3,BORTEZOMIB,GELDANAMYCIN,SKOV3,-5.76096405,DB00188,DB02424
BORTEZOMIB_GELDANAMYCIN_SW620,BORTEZOMIB,GELDANAMYCIN,SW620,-20.84675917,DB00188,DB02424
BORTEZOMIB_GELDANAMYCIN_SW837,BORTEZOMIB,GELDANAMYCIN,SW837,-33.36509163,DB00188,DB02424
BORTEZOMIB_GELDANAMYCIN_T47D,BORTEZOMIB,GELDANAMYCIN,T47D,-54.25105653,DB00188,DB02424
BORTEZOMIB_GELDANAMYCIN_UACC62,BORTEZOMIB,GELDANAMYCIN,UACC62,-45.52184568,DB00188,DB02424
BORTEZOMIB_GELDANAMYCIN_VCAP,BORTEZOMIB,GELDANAMYCIN,VCAP,-3.415464665,DB00188,DB02424
BORTEZOMIB_GELDANAMYCIN_ZR751,BORTEZOMIB,GELDANAMYCIN,ZR751,-65.75981373,DB00188,DB02424
BORTEZOMIB_SN-38_A2058,BORTEZOMIB,SN-38,A2058,28.09286244,DB00188,DB05482
BORTEZOMIB_SN-38_A2780,BORTEZOMIB,SN-38,A2780,-22.74125359,DB00188,DB05482
BORTEZOMIB_SN-38_A375,BORTEZOMIB,SN-38,A375,26.75478809,DB00188,DB05482
BORTEZOMIB_SN-38_CAOV3,BORTEZOMIB,SN-38,CAOV3,-36.21089519,DB00188,DB05482
BORTEZOMIB_SN-38_DLD1,BORTEZOMIB,SN-38,DLD1,5.306002845,DB00188,DB05482
BORTEZOMIB_SN-38_ES2,BORTEZOMIB,SN-38,ES2,-27.17578999,DB00188,DB05482
BORTEZOMIB_SN-38_HCT116,BORTEZOMIB,SN-38,HCT116,0.252168393,DB00188,DB05482
BORTEZOMIB_SN-38_HT144,BORTEZOMIB,SN-38,HT144,-5.167653185,DB00188,DB05482
BORTEZOMIB_SN-38_HT29,BORTEZOMIB,SN-38,HT29,-22.62474929,DB00188,DB05482
BORTEZOMIB_SN-38_KPL1,BORTEZOMIB,SN-38,KPL1,8.161700216,DB00188,DB05482
BORTEZOMIB_SN-38_LOVO,BORTEZOMIB,SN-38,LOVO,11.5858005,DB00188,DB05482
BORTEZOMIB_SN-38_MDAMB436,BORTEZOMIB,SN-38,MDAMB436,2.917109375,DB00188,DB05482
BORTEZOMIB_SN-38_NCIH1650,BORTEZOMIB,SN-38,NCIH1650,-17.35480308,DB00188,DB05482
BORTEZOMIB_SN-38_NCIH2122,BORTEZOMIB,SN-38,NCIH2122,-3.170624804,DB00188,DB05482
BORTEZOMIB_SN-38_NCIH23,BORTEZOMIB,SN-38,NCIH23,-7.15582119,DB00188,DB05482
BORTEZOMIB_SN-38_NCIH460,BORTEZOMIB,SN-38,NCIH460,12.90781697,DB00188,DB05482
BORTEZOMIB_SN-38_NCIH520,BORTEZOMIB,SN-38,NCIH520,-36.06637464,DB00188,DB05482
BORTEZOMIB_SN-38_OV90,BORTEZOMIB,SN-38,OV90,-23.92654268,DB00188,DB05482
BORTEZOMIB_SN-38_RKO,BORTEZOMIB,SN-38,RKO,15.17145931,DB00188,DB05482
BORTEZOMIB_SN-38_RPMI7951,BORTEZOMIB,SN-38,RPMI7951,-14.95782149,DB00188,DB05482
BORTEZOMIB_SN-38_SKMEL30,BORTEZOMIB,SN-38,SKMEL30,-13.02435125,DB00188,DB05482
BORTEZOMIB_SN-38_SKMES1,BORTEZOMIB,SN-38,SKMES1,-10.95026714,DB00188,DB05482
BORTEZOMIB_SN-38_SKOV3,BORTEZOMIB,SN-38,SKOV3,-11.00320161,DB00188,DB05482
BORTEZOMIB_SN-38_SW620,BORTEZOMIB,SN-38,SW620,-1.334621875,DB00188,DB05482
BORTEZOMIB_SN-38_SW837,BORTEZOMIB,SN-38,SW837,-5.738343875,DB00188,DB05482
BORTEZOMIB_SN-38_T47D,BORTEZOMIB,SN-38,T47D,-11.05282061,DB00188,DB05482
BORTEZOMIB_SN-38_UACC62,BORTEZOMIB,SN-38,UACC62,-12.11596686,DB00188,DB05482
BORTEZOMIB_SN-38_VCAP,BORTEZOMIB,SN-38,VCAP,7.500964718,DB00188,DB05482
BORTEZOMIB_SN-38_ZR751,BORTEZOMIB,SN-38,ZR751,1.969985838,DB00188,DB05482
BORTEZOMIB_SORAFENIB_A2058,BORTEZOMIB,SORAFENIB,A2058,5.680212916,DB00188,DB00398
BORTEZOMIB_SORAFENIB_A2780,BORTEZOMIB,SORAFENIB,A2780,-9.618158337,DB00188,DB00398
BORTEZOMIB_SORAFENIB_A375,BORTEZOMIB,SORAFENIB,A375,-1.510791697,DB00188,DB00398
BORTEZOMIB_SORAFENIB_CAOV3,BORTEZOMIB,SORAFENIB,CAOV3,-32.20388168,DB00188,DB00398
BORTEZOMIB_SORAFENIB_DLD1,BORTEZOMIB,SORAFENIB,DLD1,-1.744798895,DB00188,DB00398
BORTEZOMIB_SORAFENIB_ES2,BORTEZOMIB,SORAFENIB,ES2,-23.74510742,DB00188,DB00398
