GeneSym,source_desc,protein,cell,Tissue,target_id,weight
RIBC2,na,26150,COLO205,large intestine,-666,1
EPB41L4B,na,54566,COLO205,large intestine,-666,1
TTBK1,na,84630,COLO205,large intestine,-666,1
SHF,na,90525,COLO205,large intestine,-666,1
ZNF232,na,7775,COLO205,large intestine,-666,1
COX11,na,1353,COLO205,large intestine,-666,1
CCDC158,na,339965,COLO205,large intestine,-666,1
TLX1,na,3195,COLO205,large intestine,-666,1
GATC,na,283459,COLO205,large intestine,-666,1
DLL4,na,54567,COLO205,large intestine,-666,1
FAM3B,na,54097,COLO205,large intestine,-666,1
YBX2,na,51087,COLO205,large intestine,-666,1
CABP5,na,56344,COLO205,large intestine,-666,1
ZNF700,na,90592,COLO205,large intestine,-666,1
ZNF440,na,126070,COLO205,large intestine,-666,1
SOX30,na,11063,COLO205,large intestine,-666,1
MVB12B,na,89853,COLO205,large intestine,-666,1
ADH1B,na,125,HUH7,liver,-666,1
MASP1,na,5648,HUH7,liver,-666,1
ENPP1,na,5167,HUH7,liver,-666,1
PGM3,na,5238,HUH7,liver,-666,1
DNAJC25,na,548645,HUH7,liver,-666,1
RGS3,na,5998,HUH7,liver,-666,1
CYP26B1,na,56603,HUH7,liver,-666,1
KCNJ8,na,3764,HUH7,liver,-666,1
NPPB,na,4879,HUH7,liver,-666,1
TMEM109,na,79073,HUH7,liver,-666,1
SYTL5,na,94122,HUH7,liver,-666,1
CLU,na,1191,HUH7,liver,-666,1
PCDHB3,na,56132,HUH7,liver,-666,1
PROM1,na,8842,HUH7,liver,-666,1
ABCA1,na,19,HUH7,liver,-666,1
LECT2,na,3950,HUH7,liver,-666,1
CCL20,na,6364,HUH7,liver,-666,1
AGPS,na,8540,HUH7,liver,-666,1
HSD17B11,na,51170,HUH7,liver,-666,1
RPS6KA3,na,6197,HUH7,liver,-666,1
ABCG5,na,64240,HUH7,liver,-666,1
XYLB,na,9942,HUH7,liver,-666,1
GSTO1,na,9446,HUH7,liver,-666,1
FLRT3,na,23767,HUH7,liver,-666,1
A2M,na,2,HUH7,liver,-666,1
PDE3A,na,5139,HUH7,liver,-666,1
PRKD1,na,5587,HUH7,liver,-666,1
SLC7A2,na,6542,HUH7,liver,-666,1
FADS2,na,9415,HUH7,liver,-666,1
HEATR5A,na,25938,HUH7,liver,-666,1
GAS2L3,na,283431,HUH7,liver,-666,1
RAB1A,na,5861,HUH7,liver,-666,1
ACVR2A,na,92,HUH7,liver,-666,1
GPR125,na,166647,HUH7,liver,-666,1
NFE2L2,na,4780,HUH7,liver,-666,1
SERPING1,na,710,HUH7,liver,-666,1
ARHGAP5,na,394,HUH7,liver,-666,1
KIF1C,na,10749,HUH7,liver,-666,1
RBBP9,na,10741,HUH7,liver,-666,1
B3GNT1,na,11041,HUH7,liver,-666,1
SGMS1,na,259230,HUH7,liver,-666,1
LGSN,na,51557,HUH7,liver,-666,1
PTP4A1,na,7803,HUH7,liver,-666,1
FURIN,na,5045,HUH7,liver,-666,1
GABRA2,na,2555,HUH7,liver,-666,1
KRT222,na,125113,HUH7,liver,-666,1
LRIG3,na,121227,HUH7,liver,-666,1
ZNF281,na,23528,HUH7,liver,-666,1
CDO1,na,1036,HUH7,liver,-666,1
TLE1,na,7088,HUH7,liver,-666,1
CFHR2,na,3080,HUH7,liver,-666,1
CFH,na,3075,HUH7,liver,-666,1
ARG1,na,383,HUH7,liver,-666,1
GABRB1,na,2560,HUH7,liver,-666,1
ZIC1,na,7545,HUH7,liver,-666,1
SMAD6,na,4091,HUH7,liver,-666,1
SLC17A1,na,6568,HUH7,liver,-666,1
SLCO4C1,na,353189,HUH7,liver,-666,1
MPC2,na,25874,HUH7,liver,-666,1
PROS1,na,5627,HUH7,liver,-666,1
HPX,na,3263,HUH7,liver,-666,1
REEP6,na,92840,HUH7,liver,-666,1
ACADSB,na,36,HUH7,liver,-666,1
SHANK2,na,22941,HUH7,liver,-666,1
TRIM24,na,8805,HUH7,liver,-666,1
ELOVL2,na,54898,HUH7,liver,-666,1
EPB41L5,na,57669,HUH7,liver,-666,1
PANK3,na,79646,HUH7,liver,-666,1
CRLS1,na,54675,HUH7,liver,-666,1
GZF1,na,64412,HUH7,liver,-666,1
NDUFAF5,na,79133,HUH7,liver,-666,1
MEP1A,na,4224,HUH7,liver,-666,1
ISX,na,91464,HUH7,liver,-666,1
OTC,na,5009,HUH7,liver,-666,1
MGST2,na,4258,HUH7,liver,-666,1
TMEM2,na,23670,HUH7,liver,-666,1
FOXA3,na,3171,HUH7,liver,-666,1
SPINK1,na,6690,HUH7,liver,-666,1
GATM,na,2628,HUH7,liver,-666,1
LGR4,na,55366,HUH7,liver,-666,1
FGF19,na,9965,HUH7,liver,-666,1
CLCN5,na,1184,HUH7,liver,-666,1
SLC17A2,na,10246,HUH7,liver,-666,1
SARDH,na,1757,HUH7,liver,-666,1
FETUB,na,26998,HUH7,liver,-666,1
C8B,na,732,HUH7,liver,-666,1
HAMP,na,57817,HUH7,liver,-666,1
KNG1,na,3827,HUH7,liver,-666,1
RBP4,na,5950,HUH7,liver,-666,1
SLC19A3,na,80704,HUH7,liver,-666,1
GLYCTK,na,132158,HUH7,liver,-666,1
FABP1,na,2168,HUH7,liver,-666,1
HNF4A,na,3172,HUH7,liver,-666,1
APOB,na,338,HUH7,liver,-666,1
SULT2A1,na,6822,HUH7,liver,-666,1
ADH6,na,130,HUH7,liver,-666,1
GLTPD2,na,388323,HUH7,liver,-666,1
SERPINF2,na,5345,HUH7,liver,-666,1
ASGR2,na,433,HUH7,liver,-666,1
ASGR1,na,432,HUH7,liver,-666,1
NPC1L1,na,29881,HUH7,liver,-666,1
MTTP,na,4547,HUH7,liver,-666,1
SERPINA1,na,5265,HUH7,liver,-666,1
SERPINA10,na,51156,HUH7,liver,-666,1
PROC,na,5624,HUH7,liver,-666,1
A1CF,na,29974,HUH7,liver,-666,1
F2,na,2147,HUH7,liver,-666,1
AMBP,na,259,HUH7,liver,-666,1
KLB,na,152831,HUH7,liver,-666,1
APOH,na,350,HUH7,liver,-666,1
TTR,na,7276,HUH7,liver,-666,1
APOA2,na,336,HUH7,liver,-666,1
PAH,na,5053,HUH7,liver,-666,1
ITIH2,na,3698,HUH7,liver,-666,1
AGT,na,183,HUH7,liver,-666,1
SERPINA6,na,866,HUH7,liver,-666,1
APOM,na,55937,HUH7,liver,-666,1
AFP,na,174,HUH7,liver,-666,1
APOC3,na,345,HUH7,liver,-666,1
VTN,na,7448,HUH7,liver,-666,1
NAT8,na,9027,HUH7,liver,-666,1
FGL1,na,2267,HUH7,liver,-666,1
FGA,na,2243,HUH7,liver,-666,1
FGG,na,2266,HUH7,liver,-666,1
FGB,na,2244,HUH7,liver,-666,1
C5,na,727,HUH7,liver,-666,1
AHSG,na,197,HUH7,liver,-666,1
CPB2,na,1361,HUH7,liver,-666,1
APOA1,na,335,HUH7,liver,-666,1
MBNL3,na,55796,HUH7,liver,-666,1
GPC3,na,2719,HUH7,liver,-666,1
DUSP9,na,1852,HUH7,liver,-666,1
ORM1,na,5004,HUH7,liver,-666,1
ORM2,na,5005,HUH7,liver,-666,1
RGN,na,9104,HUH7,liver,-666,1
DNAJC22,na,79962,HUH7,liver,-666,1
F5,na,2153,HUH7,liver,-666,1
DGAT2,na,84649,HUH7,liver,-666,1
ONECUT1,na,3175,HUH7,liver,-666,1
TF,na,7018,HUH7,liver,-666,1
AMT,na,275,HUH7,liver,-666,1
F7,na,2155,HUH7,liver,-666,1
FGFR4,na,2264,HUH7,liver,-666,1
RBP5,na,83758,HUH7,liver,-666,1
SERPINA7,na,6906,HUH7,liver,-666,1
MBL2,na,4153,HUH7,liver,-666,1
F10,na,2159,HUH7,liver,-666,1
ANGPTL3,na,27329,HUH7,liver,-666,1
ALB,na,213,HUH7,liver,-666,1
UGT2B4,na,7363,HUH7,liver,-666,1
GC,na,2638,HUH7,liver,-666,1
HABP2,na,3026,HUH7,liver,-666,1
TMEM86B,na,255043,HUH7,liver,-666,1
FZD5,na,7855,HUH7,liver,-666,1
SLC2A2,na,6514,HUH7,liver,-666,1
CHST9,na,83539,HUH7,liver,-666,1
SMARCA1,na,6594,HUH7,liver,-666,1
ALDH1A1,na,216,HUH7,liver,-666,1
BHMT,na,635,HUH7,liver,-666,1
NR1H4,na,9971,HUH7,liver,-666,1
HGD,na,3081,HUH7,liver,-666,1
LIPC,na,3990,HUH7,liver,-666,1
C4BPA,na,722,HUH7,liver,-666,1
ABCC6,na,368,HUH7,liver,-666,1
SERPINC1,na,462,HUH7,liver,-666,1
TMEM37,na,140738,HUH7,liver,-666,1
HNMT,na,3176,HUH7,liver,-666,1
C2,na,717,HUH7,liver,-666,1
CA5A,na,763,HUH7,liver,-666,1
CREB3L3,na,84699,HUH7,liver,-666,1
SERPINA4,na,5267,HUH7,liver,-666,1
SERPINA5,na,5104,HUH7,liver,-666,1
SERPINF1,na,5176,HUH7,liver,-666,1
SERPIND1,na,3053,HUH7,liver,-666,1
MATN3,na,4148,HUH7,liver,-666,1
BMP2,na,650,HUH7,liver,-666,1
MAOB,na,4129,HUH7,liver,-666,1
SLC6A4,na,6532,HUH7,liver,-666,1
SLC2A8,na,29988,HUH7,liver,-666,1
ARSE,na,415,HUH7,liver,-666,1
RBP2,na,5948,HUH7,liver,-666,1
VPS54,na,51542,HUH7,liver,-666,1
ABCD3,na,5825,HUH7,liver,-666,1
C8orf4,na,56892,HUH7,liver,-666,1
CHKA,na,1119,HUH7,liver,-666,1
UBD,na,10537,HUH7,liver,-666,1
HPR,na,3250,HUH7,liver,-666,1
IGSF1,na,3547,HUH7,liver,-666,1
IGDCC3,na,9543,HUH7,liver,-666,1
ARID3A,na,1820,HUH7,liver,-666,1
CLDN6,na,9074,HUH7,liver,-666,1
C1orf115,na,79762,HUH7,liver,-666,1
SEPP1,na,6414,HUH7,liver,-666,1
ACSS3,na,79611,HUH7,liver,-666,1
SLC25A18,na,83733,HUH7,liver,-666,1
CLEC2L,na,154790,HUH7,liver,-666,1
SLC22A9,na,114571,HUH7,liver,-666,1
AGTR1,na,185,HUH7,liver,-666,1
DACT2,na,168002,HUH7,liver,-666,1
CCDC68,na,80323,HUH7,liver,-666,1
GATA4,na,2626,HUH7,liver,-666,1
EBP,na,10682,HUH7,liver,-666,1
MSMO1,na,6307,HUH7,liver,-666,1
HMGCR,na,3156,HUH7,liver,-666,1
HMGCS1,na,3157,HUH7,liver,-666,1
ACAT2,na,39,HUH7,liver,-666,1
DHCR7,na,1717,HUH7,liver,-666,1
MPPE1,na,65258,HUH7,liver,-666,1
PC,na,5091,HUH7,liver,-666,1
VSNL1,na,7447,HUH7,liver,-666,1
DIP2B,na,57609,HUH7,liver,-666,1
HRG,na,3273,HUH7,liver,-666,1
FGFR3,na,2261,HUH7,liver,-666,1
HIGD1A,na,25994,HUH7,liver,-666,1
KANK4,na,163782,HUH7,liver,-666,1
TAB3,na,257397,HUH7,liver,-666,1
SURF4,na,6836,HUH7,liver,-666,1
SLC35A2,na,7355,HUH7,liver,-666,1
GLUD2,na,2747,HUH7,liver,-666,1
YIF1A,na,10897,HUH7,liver,-666,1
GGCX,na,2677,HUH7,liver,-666,1
ELMOD2,na,255520,HUH7,liver,-666,1
APOC1,na,341,HUH7,liver,-666,1
HHEX,na,3087,HUH7,liver,-666,1
TEX15,na,56154,HUH7,liver,-666,1
APOE,na,348,HUH7,liver,-666,1
SLC39A14,na,23516,HUH7,liver,-666,1
CIDEB,na,27141,HUH7,liver,-666,1
CEBPA,na,1050,HUH7,liver,-666,1
TCTEX1D1,na,200132,HUH7,liver,-666,1
HP,na,3240,HUH7,liver,-666,1
CCR6,na,1235,HUH7,liver,-666,1
FRAT2,na,23401,HUH7,liver,-666,1
PSME4,na,23198,HUH7,liver,-666,1
ATP2B1,na,490,HUH7,liver,-666,1
ANAPC4,na,29945,HUH7,liver,-666,1
RAB8B,na,51762,HUH7,liver,-666,1
TMEM31,na,203562,HUH7,liver,-666,1
CMTM8,na,152189,HUH7,liver,-666,1
CCDC150,na,284992,HUH7,liver,-666,1
EFCAB12,na,90288,HUH7,liver,-666,1
SMIM20,na,389203,HUH7,liver,-666,1
PLG,na,5340,HUH7,liver,-666,1
PI4K2B,na,55300,HUH7,liver,-666,1
TACC1,na,6867,HUH7,liver,-666,1
TMEM140,na,55281,HUH7,liver,-666,1
HIST1H3A,na,8350,HUH7,liver,-666,1
HIST1H3C,na,8352,HUH7,liver,-666,1
HIST1H2BH,na,8345,HUH7,liver,-666,1
GAMT,na,2593,HUH7,liver,-666,1
SOAT2,na,8435,HUH7,liver,-666,1
UHRF1BP1L,na,23074,HUH7,liver,-666,1
GLUD1,na,2746,HUH7,liver,-666,1
IL1RAP,na,3556,HUH7,liver,-666,1
PLD1,na,5337,HUH7,liver,-666,1
GAS2,na,2620,HUH7,liver,-666,1
STBD1,na,8987,HUH7,liver,-666,1
SLC43A1,na,8501,HUH7,liver,-666,1
CDH9,na,1007,HUH7,liver,-666,1
LIN28B,na,389421,HUH7,liver,-666,1
DCAF4L2,na,138009,HUH7,liver,-666,1
AQPEP,na,206338,HUH7,liver,-666,1
F13B,na,2165,HUH7,liver,-666,1
LYVE1,na,10894,HUH7,liver,-666,1
PCSK6,na,5046,HUH7,liver,-666,1
RHBG,na,57127,HUH7,liver,-666,1
CER1,na,9350,HUH7,liver,-666,1
ABCG8,na,64241,HUH7,liver,-666,1
CCDC141,na,285025,HUH7,liver,-666,1
GZMK,na,3003,HUH7,liver,-666,1
AGXT2,na,64902,HUH7,liver,-666,1
GBA3,na,57733,HUH7,liver,-666,1
MST1,na,4485,HUH7,liver,-666,1
FAM151A,na,338094,HUH7,liver,-666,1
GRM3,na,2913,HUH7,liver,-666,1
NR5A2,na,2494,HUH7,liver,-666,1
ACTN3,na,89,HUH7,liver,-666,1
PROZ,na,8858,HUH7,liver,-666,1
EPO,na,2056,HUH7,liver,-666,1
ITIH1,na,3697,HUH7,liver,-666,1
ZNF444,na,55311,HUH7,liver,-666,1
MYL7,na,58498,HUH7,liver,-666,1
DAO,na,1610,HUH7,liver,-666,1
SLC7A10,na,56301,HUH7,liver,-666,1
HIST1H1A,na,3024,HUH7,liver,-666,1
UCP1,na,7350,HUH7,liver,-666,1
CPN2,na,1370,HUH7,liver,-666,1
IL9,na,3578,HUH7,liver,-666,1
C8A,na,731,HUH7,liver,-666,1
PPP1R3A,na,5506,HUH7,liver,-666,1
C15orf43,na,145645,HUH7,liver,-666,1
MT1M,na,4499,HUH7,liver,-666,1
NCAPG,na,64151,HUH7,liver,-666,1
FEN1,na,2237,HUH7,liver,-666,1
UMOD,na,7369,HUH7,liver,-666,1
LETM1,na,3954,HUH7,liver,-666,1
ZNF124,na,7678,HUH7,liver,-666,1
ZNF670,na,93474,HUH7,liver,-666,1
SKP2,na,6502,HUH7,liver,-666,1
RARS2,na,57038,HUH7,liver,-666,1
TOMM5,na,401505,HUH7,liver,-666,1
DLAT,na,1737,HUH7,liver,-666,1
NDUFS8,na,4728,HUH7,liver,-666,1
BRMS1,na,25855,HUH7,liver,-666,1
RCE1,na,9986,HUH7,liver,-666,1
DPP3,na,10072,HUH7,liver,-666,1
MRPL11,na,65003,HUH7,liver,-666,1
PPP1CA,na,5499,HUH7,liver,-666,1
RAD9A,na,5883,HUH7,liver,-666,1
RPS6KB2,na,6199,HUH7,liver,-666,1
KDM2A,na,22992,HUH7,liver,-666,1
SUV420H1,na,51111,HUH7,liver,-666,1
CCS,na,9973,HUH7,liver,-666,1
C11orf80,na,79703,HUH7,liver,-666,1
PRPF19,na,27339,HUH7,liver,-666,1
CLP1,na,10978,HUH7,liver,-666,1
TMX2,na,51075,HUH7,liver,-666,1
ZDHHC5,na,25921,HUH7,liver,-666,1
MED19,na,219541,HUH7,liver,-666,1
SDHAF2,na,54949,HUH7,liver,-666,1
DDB1,na,1642,HUH7,liver,-666,1
OSBP,na,5007,HUH7,liver,-666,1
NME6,na,10201,HUH7,liver,-666,1
SEC13,na,6396,HUH7,liver,-666,1
CAPN7,na,23473,HUH7,liver,-666,1
DYNC1LI1,na,51143,HUH7,liver,-666,1
DPH3,na,285381,HUH7,liver,-666,1
TCAIM,na,285343,HUH7,liver,-666,1
ACAA1,na,30,HUH7,liver,-666,1
CYP19A1,na,1588,HUH7,liver,-666,1
MEF2BNB,na,729991,HUH7,liver,-666,1
MVD,na,4597,HUH7,liver,-666,1
RAB1B,na,81876,HUH7,liver,-666,1
PATL1,na,219988,HUH7,liver,-666,1
CCDC86,na,79080,HUH7,liver,-666,1
MAP2K4,na,6416,HUH7,liver,-666,1
THOC5,na,8563,HUH7,liver,-666,1
HIC2,na,23119,HUH7,liver,-666,1
EDF1,na,8721,HUH7,liver,-666,1
PHPT1,na,29085,HUH7,liver,-666,1
TMEM141,na,85014,HUH7,liver,-666,1
IKBKAP,na,8518,HUH7,liver,-666,1
CSPP1,na,79848,HUH7,liver,-666,1
YTHDF3,na,253943,HUH7,liver,-666,1
BAG4,na,9530,HUH7,liver,-666,1
EEF1A1,na,1915,HUH7,liver,-666,1
WRN,na,7486,HUH7,liver,-666,1
EXOSC3,na,51010,HUH7,liver,-666,1
TMED5,na,50999,HUH7,liver,-666,1
ACOX3,na,8310,HUH7,liver,-666,1
LRPAP1,na,4043,HUH7,liver,-666,1
DCUN1D4,na,23142,HUH7,liver,-666,1
USP46,na,64854,HUH7,liver,-666,1
HECTD1,na,25831,HUH7,liver,-666,1
SCFD1,na,23256,HUH7,liver,-666,1
G2E3,na,55632,HUH7,liver,-666,1
STRN3,na,29966,HUH7,liver,-666,1
NUBPL,na,80224,HUH7,liver,-666,1
AP4S1,na,11154,HUH7,liver,-666,1
MORF4L1,na,10933,HUH7,liver,-666,1
MRPL30,na,51263,HUH7,liver,-666,1
C6,na,729,HUH7,liver,-666,1
BRDT,na,676,HUH7,liver,-666,1
ALDH8A1,na,64577,HUH7,liver,-666,1
GPKOW,na,27238,HUH7,liver,-666,1
PQBP1,na,10084,HUH7,liver,-666,1
TIMM17B,na,10245,HUH7,liver,-666,1
KDM6A,na,7403,HUH7,liver,-666,1
LIN7C,na,55327,HUH7,liver,-666,1
CEP76,na,79959,HUH7,liver,-666,1
NADK2,na,133686,HUH7,liver,-666,1
PRKAA1,na,5562,HUH7,liver,-666,1
COL2A1,na,1280,HUH7,liver,-666,1
ICA1L,na,130026,HUH7,liver,-666,1
PON1,na,5444,HUH7,liver,-666,1
ATP2B2,na,491,HUH7,liver,-666,1
LPPR1,na,54886,HUH7,liver,-666,1
PAK7,na,57144,HUH7,liver,-666,1
MAB21L2,na,10586,HUH7,liver,-666,1
PURG,na,29942,HUH7,liver,-666,1
PROX1,na,5629,HUH7,liver,-666,1
DLK1,na,8788,HUH7,liver,-666,1
ZBTB5,na,9925,HUH7,liver,-666,1
ZNF764,na,92595,HUH7,liver,-666,1
FAM19A4,na,151647,HUH7,liver,-666,1
GABRG1,na,2565,HUH7,liver,-666,1
HCN4,na,10021,HUH7,liver,-666,1
SLC38A3,na,10991,HUH7,liver,-666,1
PCDH17,na,27253,HUH7,liver,-666,1
GYG2,na,8908,HUH7,liver,-666,1
DCHS2,na,54798,HUH7,liver,-666,1
LIN7A,na,8825,HUH7,liver,-666,1
GNAT2,na,2780,HUH7,liver,-666,1
MTFR1,na,9650,HUH7,liver,-666,1
SLC29A2,na,3177,HUH7,liver,-666,1
NIPSNAP1,na,8508,HUH7,liver,-666,1
RELN,na,5649,HUH7,liver,-666,1
COCH,na,1690,HUH7,liver,-666,1
ACADL,na,33,HUH7,liver,-666,1
ACTA1,na,58,HUH7,liver,-666,1
ADH1B,na,125,OV90,ovary,-666,1
SCARF2,na,91179,OV90,ovary,-666,1
KIAA1462,na,57608,OV90,ovary,-666,1
TNFSF4,na,7292,OV90,ovary,-666,1
CCL26,na,10344,OV90,ovary,-666,1
CCL20,na,6364,OV90,ovary,-666,1
HSD17B11,na,51170,OV90,ovary,-666,1
CPA2,na,1358,OV90,ovary,-666,1
ATP6V0D2,na,245972,OV90,ovary,-666,1
DYNLT3,na,6990,OV90,ovary,-666,1
RNASE1,na,6035,OV90,ovary,-666,1
ASB9,na,140462,OV90,ovary,-666,1
A2M,na,2,OV90,ovary,-666,1
KCNJ13,na,3769,OV90,ovary,-666,1
NYAP2,na,57624,OV90,ovary,-666,1
PIEZO2,na,63895,OV90,ovary,-666,1
PNKD,na,25953,OV90,ovary,-666,1
HES1,na,3280,OV90,ovary,-666,1
FNIP2,na,57600,OV90,ovary,-666,1
ARHGAP21,na,57584,OV90,ovary,-666,1
ITSN1,na,6453,OV90,ovary,-666,1
PVRL2,na,5819,OV90,ovary,-666,1
NUB1,na,51667,OV90,ovary,-666,1
IDH1,na,3417,OV90,ovary,-666,1
ZNF579,na,163033,OV90,ovary,-666,1
OSBPL1A,na,114876,OV90,ovary,-666,1
TYRO3,na,7301,OV90,ovary,-666,1
DMWD,na,1762,OV90,ovary,-666,1
SPTAN1,na,6709,OV90,ovary,-666,1
B3GNT1,na,11041,OV90,ovary,-666,1
RGAG1,na,57529,OV90,ovary,-666,1
UGDH,na,7358,OV90,ovary,-666,1
TMEM92,na,162461,OV90,ovary,-666,1
CABYR,na,26256,OV90,ovary,-666,1
NTS,na,4922,OV90,ovary,-666,1
HPSE,na,10855,OV90,ovary,-666,1
PRDM16,na,63976,OV90,ovary,-666,1
GCNT1,na,2650,OV90,ovary,-666,1
SALL4,na,57167,OV90,ovary,-666,1
EPYC,na,1833,OV90,ovary,-666,1
WTIP,na,126374,OV90,ovary,-666,1
LYPD6B,na,130576,OV90,ovary,-666,1
LRFN1,na,57622,OV90,ovary,-666,1
CDH6,na,1004,OV90,ovary,-666,1
BBOX1,na,8424,OV90,ovary,-666,1
ZNF565,na,147929,OV90,ovary,-666,1
PLEKHG2,na,64857,OV90,ovary,-666,1
SLC6A13,na,6540,OV90,ovary,-666,1
KIAA0513,na,9764,OV90,ovary,-666,1
GPRC5C,na,55890,OV90,ovary,-666,1
KCNJ16,na,3773,OV90,ovary,-666,1
SLC3A1,na,6519,OV90,ovary,-666,1
SYNPO,na,11346,OV90,ovary,-666,1
WDR60,na,55112,OV90,ovary,-666,1
CA2,na,760,OV90,ovary,-666,1
CSNK1D,na,1453,OV90,ovary,-666,1
FKRP,na,79147,OV90,ovary,-666,1
ATXN7L3,na,56970,OV90,ovary,-666,1
TFF1,na,7031,OV90,ovary,-666,1
MSMB,na,4477,OV90,ovary,-666,1
TRPV6,na,55503,OV90,ovary,-666,1
PAK4,na,10298,OV90,ovary,-666,1
WASL,na,8976,OV90,ovary,-666,1
USP54,na,159195,OV90,ovary,-666,1
LIN28A,na,79727,OV90,ovary,-666,1
GDPD1,na,284161,OV90,ovary,-666,1
PDE9A,na,5152,OV90,ovary,-666,1
PLTP,na,5360,OV90,ovary,-666,1
FUT2,na,2524,OV90,ovary,-666,1
ISX,na,91464,OV90,ovary,-666,1
SH3BGRL2,na,83699,OV90,ovary,-666,1
OTC,na,5009,OV90,ovary,-666,1
MYH4,na,4622,OV90,ovary,-666,1
TMEM45B,na,120224,OV90,ovary,-666,1
MGST2,na,4258,OV90,ovary,-666,1
CYSTM1,na,84418,OV90,ovary,-666,1
PTPRH,na,5794,OV90,ovary,-666,1
FOXP4,na,116113,OV90,ovary,-666,1
LRP5,na,4041,OV90,ovary,-666,1
FOXA3,na,3171,OV90,ovary,-666,1
SEMA4G,na,57715,OV90,ovary,-666,1
SPINK1,na,6690,OV90,ovary,-666,1
TLN2,na,83660,OV90,ovary,-666,1
CYP2C18,na,1562,OV90,ovary,-666,1
CYP2C9,na,1559,OV90,ovary,-666,1
TFF2,na,7032,OV90,ovary,-666,1
ANXA10,na,11199,OV90,ovary,-666,1
TDO2,na,6999,OV90,ovary,-666,1
SLC7A7,na,9056,OV90,ovary,-666,1
GATA6,na,2627,OV90,ovary,-666,1
C3orf52,na,79669,OV90,ovary,-666,1
PRSS1,na,5644,OV90,ovary,-666,1
ADAM28,na,10863,OV90,ovary,-666,1
INPP1,na,3628,OV90,ovary,-666,1
CMBL,na,134147,OV90,ovary,-666,1
SLC19A3,na,80704,OV90,ovary,-666,1
APOB,na,338,OV90,ovary,-666,1
SULT2A1,na,6822,OV90,ovary,-666,1
MTTP,na,4547,OV90,ovary,-666,1
A1CF,na,29974,OV90,ovary,-666,1
F2,na,2147,OV90,ovary,-666,1
APOH,na,350,OV90,ovary,-666,1
ITIH2,na,3698,OV90,ovary,-666,1
VTN,na,7448,OV90,ovary,-666,1
FGL1,na,2267,OV90,ovary,-666,1
FGA,na,2243,OV90,ovary,-666,1
FGG,na,2266,OV90,ovary,-666,1
FGB,na,2244,OV90,ovary,-666,1
C5,na,727,OV90,ovary,-666,1
APOA1,na,335,OV90,ovary,-666,1
GPC3,na,2719,OV90,ovary,-666,1
DUSP9,na,1852,OV90,ovary,-666,1
DNAJC22,na,79962,OV90,ovary,-666,1
ANGPTL3,na,27329,OV90,ovary,-666,1
ALB,na,213,OV90,ovary,-666,1
GC,na,2638,OV90,ovary,-666,1
HABP2,na,3026,OV90,ovary,-666,1
FZD5,na,7855,OV90,ovary,-666,1
SLC2A2,na,6514,OV90,ovary,-666,1
CHST9,na,83539,OV90,ovary,-666,1
NR1H4,na,9971,OV90,ovary,-666,1
LIPC,na,3990,OV90,ovary,-666,1
SULT1A2,na,6799,OV90,ovary,-666,1
SERPINC1,na,462,OV90,ovary,-666,1
SERPIND1,na,3053,OV90,ovary,-666,1
MATN3,na,4148,OV90,ovary,-666,1
BMP2,na,650,OV90,ovary,-666,1
ARSE,na,415,OV90,ovary,-666,1
CLDN6,na,9074,OV90,ovary,-666,1
GPR98,na,84059,OV90,ovary,-666,1
FTL,na,2512,OV90,ovary,-666,1
ADH1A,na,124,OV90,ovary,-666,1
ADH1C,na,126,OV90,ovary,-666,1
GSTA1,na,2938,OV90,ovary,-666,1
HDHD1,na,8226,OV90,ovary,-666,1
DACT2,na,168002,OV90,ovary,-666,1
EIF5A2,na,56648,OV90,ovary,-666,1
KCNJ2,na,3759,OV90,ovary,-666,1
SULT1B1,na,27284,OV90,ovary,-666,1
SULT1E1,na,6783,OV90,ovary,-666,1
CEACAM7,na,1087,OV90,ovary,-666,1
OSBPL3,na,26031,OV90,ovary,-666,1
DPCR1,na,135656,OV90,ovary,-666,1
TCF7L1,na,83439,OV90,ovary,-666,1
KANK4,na,163782,OV90,ovary,-666,1
ATP11A,na,23250,OV90,ovary,-666,1
ACE2,na,59272,OV90,ovary,-666,1
TES,na,26136,OV90,ovary,-666,1
MORC4,na,79710,OV90,ovary,-666,1
CTDSP1,na,58190,OV90,ovary,-666,1
VASP,na,7408,OV90,ovary,-666,1
HRASLS5,na,117245,OV90,ovary,-666,1
KIAA0319L,na,79932,OV90,ovary,-666,1
CLTB,na,1212,OV90,ovary,-666,1
PLBD2,na,196463,OV90,ovary,-666,1
FAM134C,na,162427,OV90,ovary,-666,1
MID1IP1,na,58526,OV90,ovary,-666,1
SPSB1,na,80176,OV90,ovary,-666,1
RIOK3,na,8780,OV90,ovary,-666,1
AK8,na,158067,OV90,ovary,-666,1
KLHL5,na,51088,OV90,ovary,-666,1
IGDCC4,na,57722,OV90,ovary,-666,1
GJA4,na,2701,OV90,ovary,-666,1
MYL4,na,4635,OV90,ovary,-666,1
KEL,na,3792,OV90,ovary,-666,1
APOC1,na,341,OV90,ovary,-666,1
AMHR2,na,269,OV90,ovary,-666,1
CFP,na,5199,OV90,ovary,-666,1
SELP,na,6403,OV90,ovary,-666,1
PLCXD1,na,55344,OV90,ovary,-666,1
ZFPM1,na,161882,OV90,ovary,-666,1
MYO18B,na,84700,OV90,ovary,-666,1
ASB12,na,142689,OV90,ovary,-666,1
